dataset,model,seed,mode,method,optimism,n_cert,n_cert_minority,test_per_class,cls,covered,U,delta,nominal
Blobs,NearestClassMean,6,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,NearestClassMean,6,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,NearestClassMean,7,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,NearestClassMean,7,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,NearestClassMean,7,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,NearestClassMean,7,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,NearestClassMean,7,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,NearestClassMean,7,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,NearestClassMean,7,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,NearestClassMean,7,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,NearestClassMean,8,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,NearestClassMean,8,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,NearestClassMean,8,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,NearestClassMean,8,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,NearestClassMean,8,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,NearestClassMean,8,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,NearestClassMean,8,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,NearestClassMean,8,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,NearestClassMean,9,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,NearestClassMean,9,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,NearestClassMean,9,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,NearestClassMean,9,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,NearestClassMean,9,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,NearestClassMean,9,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,NearestClassMean,9,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,NearestClassMean,9,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,0,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,0,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,0,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,0,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,0,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,0,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,0,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,0,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,1,naive,CP Sum,0.01,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,1,naive,CP Minimax,0.01,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,1,naive,DKW Sum,0.01,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,1,naive,DKW Minimax,0.01,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,1,split,CP Sum,0.01,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,1,split,CP Minimax,0.01,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,1,split,DKW Sum,0.01,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,1,split,DKW Minimax,0.01,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,2,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,2,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,2,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,2,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,2,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,2,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,2,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,2,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,3,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,3,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,3,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,3,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,3,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,3,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,3,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,3,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,4,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,4,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,4,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,4,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,4,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,4,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,4,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,4,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,5,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,5,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,5,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,5,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,5,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,5,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,5,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,5,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,6,naive,CP Sum,0.01,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,6,naive,CP Minimax,0.01,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,6,naive,DKW Sum,0.01,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,6,naive,DKW Minimax,0.01,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,6,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,6,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,6,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,6,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,7,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,7,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,7,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,7,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,7,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,7,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,7,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,7,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,8,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,8,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,8,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,8,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,8,split,CP Sum,0.01,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,8,split,CP Minimax,0.01,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,8,split,DKW Sum,0.01,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,8,split,DKW Minimax,0.01,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,9,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,9,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,RandomForest,9,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,9,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,RandomForest,9,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,9,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,RandomForest,9,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,RandomForest,9,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,0,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,0,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,0,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,0,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,0,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,0,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,0,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,0,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,1,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,1,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,1,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,1,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,1,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,1,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,1,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,1,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,2,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,2,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,2,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,2,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,2,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,2,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,2,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,2,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,3,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,3,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,3,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,3,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,3,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,3,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,3,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,3,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,4,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,4,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,4,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,4,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,4,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,4,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,4,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,4,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,5,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,5,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,5,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,5,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,5,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,5,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,5,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,5,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,6,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,6,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,6,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,6,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,6,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,6,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,6,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,6,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,7,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,7,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,7,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,7,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,7,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,7,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,7,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,7,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,8,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,8,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,8,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,8,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,8,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,8,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,8,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,8,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,9,naive,CP Sum,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,9,naive,CP Minimax,0.0,58,8,50,0,1.0,0.1456318420292079,0.0194904952476238,0.9805095047523762
Blobs,SVM-rbf,9,naive,DKW Sum,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,9,naive,DKW Minimax,0.0,58,8,50,0,1.0,0.1855400746788836,0.0319842421210605,0.9680157578789395
Blobs,SVM-rbf,9,split,CP Sum,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,9,split,CP Minimax,0.0,21,3,50,0,1.0,0.2791516402581409,0.0524739869934967,0.9475260130065033
Blobs,SVM-rbf,9,split,DKW Sum,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Blobs,SVM-rbf,9,split,DKW Minimax,0.0,21,3,50,0,1.0,0.2755733686527238,0.0649677338669334,0.9350322661330666
Breast Cancer,GradientBoosting,0,naive,CP Sum,0.0837988826815642,195,17,179,0,1.0,0.056704373599146,0.0054974987493746,0.9945025012506254
Breast Cancer,GradientBoosting,0,naive,CP Minimax,0.0837988826815642,195,17,179,0,1.0,0.056704373599146,0.0054974987493746,0.9945025012506254
Breast Cancer,GradientBoosting,0,naive,DKW Sum,0.0837988826815642,195,17,179,0,1.0,0.1095083554582498,0.0139932466233116,0.9860067533766884
Breast Cancer,GradientBoosting,0,naive,DKW Minimax,0.0837988826815642,195,17,179,0,1.0,0.1095083554582498,0.0139932466233116,0.9860067533766884
Breast Cancer,GradientBoosting,0,split,CP Sum,0.0782122905027933,69,6,179,0,1.0,0.2341865434300974,0.0209897448724362,0.9790102551275638
Breast Cancer,GradientBoosting,0,split,CP Minimax,0.0782122905027933,69,6,179,0,1.0,0.2341865434300974,0.0209897448724362,0.9790102551275638
Breast Cancer,GradientBoosting,0,split,DKW Sum,0.0782122905027933,69,6,179,0,1.0,0.2303265012166719,0.0299852426213106,0.9700147573786894
Breast Cancer,GradientBoosting,0,split,DKW Minimax,0.0782122905027933,69,6,179,0,1.0,0.2303265012166719,0.0299852426213106,0.9700147573786894
Breast Cancer,GradientBoosting,1,naive,CP Sum,0.1089385474860335,195,17,179,0,1.0,0.056704373599146,0.0054974987493746,0.9945025012506254
Breast Cancer,GradientBoosting,1,naive,CP Minimax,0.1089385474860335,195,17,179,0,1.0,0.056704373599146,0.0054974987493746,0.9945025012506254
Breast Cancer,GradientBoosting,1,naive,DKW Sum,0.1089385474860335,195,17,179,0,1.0,0.1095083554582498,0.0139932466233116,0.9860067533766884
