dataset,model,seed,mode,n_cert,n_cert_minority,train_ratio,n_features,clf_fit_err,clf_test_err,optimism,method,fit,Accuracy,G-Mean,F1,err_0,err_1,U_0,U_1,delta_0,delta_1,covered_0,covered_1,reason,seconds
BreastMNIST,Linear,4,split,77,7,10.473684210526317,784,0.0,0.42578125,0.42578125,DKW Minimax,True,0.578125,0.5738333102641828,0.6058394160583942,0.4921875,0.3515625,0.6654933469016469,0.614633182624102,0.0724639819909955,0.2198901950975488,True,True,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,Baseline,True,0.55078125,0.3396416424888149,0.2068965517241379,0.015625,0.8828125,,,,,,,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,Threshold,True,0.5625,0.3970564299866582,0.2727272727272727,0.0390625,0.8359375,,,,,,,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,SMOTE,True,0.5859375,0.4627876006131214,0.3536585365853658,0.0546875,0.7734375,,,,,,,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,Balanced Weights,True,0.5859375,0.4627876006131214,0.3536585365853658,0.0546875,0.7734375,,,,,,,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,Slacks Deltas,True,0.56640625,0.4064002126137485,0.2838709677419355,0.0390625,0.828125,,,,,,,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,Min Deltas,True,0.5859375,0.4627876006131214,0.3536585365853658,0.0546875,0.7734375,,,,,,,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,F Deltas,True,0.5859375,0.4627876006131214,0.3536585365853658,0.0546875,0.7734375,,,,,,,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,CP Sum,True,0.5625,0.3970564299866582,0.2727272727272727,0.0390625,0.8359375,0.0518586492890313,0.27047840678915,0.0049977488744372,0.0499752376188094,True,False,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,CP Minimax,True,0.61328125,0.534457230515221,0.4469273743016759,0.0859375,0.6875,0.0928441233010942,0.27047840678915,0.0064969984992496,0.0499752376188094,True,False,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,DKW Sum,True,0.5625,0.3970564299866582,0.2727272727272727,0.0390625,0.8359375,0.1040094148225214,0.2701405625116251,0.0134934967483741,0.0624689844922461,True,False,,
BreastMNIST,Linear,5,naive,218,19,10.473684210526317,784,0.0,0.44921875,0.44921875,DKW Minimax,True,0.61328125,0.5429546985591892,0.4590163934426229,0.1015625,0.671875,0.1241099173350842,0.2701405625116251,0.0134934967483741,0.0624689844922461,True,False,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,Baseline,True,0.55859375,0.3521696146745202,0.2206896551724138,0.0078125,0.875,,,,,,,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,Threshold,True,0.5546875,0.3601384553630034,0.2297297297297297,0.0234375,0.8671875,,,,,,,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,SMOTE,True,0.5625,0.3890593624371479,0.2631578947368421,0.03125,0.84375,,,,,,,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,Balanced Weights,True,0.5546875,0.3776759989147444,0.25,0.0390625,0.8515625,,,,,,,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,Slacks Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,Min Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,F Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,CP Sum,True,0.54296875,0.3049878327491115,0.1702127659574468,0.0078125,0.90625,0.1147486995355999,0.9501325132586051,0.0139932466233116,0.3533234117058529,True,True,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,CP Minimax,True,0.62109375,0.6204915516145244,0.6104417670682731,0.3515625,0.40625,0.586940105458737,0.7143884195272154,0.0384809904952476,0.1859072036018009,True,True,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,DKW Sum,True,0.6171875,0.5970815251339218,0.5462962962962963,0.2265625,0.5390625,0.3275361467342697,0.614633182624102,0.0329837418709354,0.2198901950975488,True,True,,
BreastMNIST,Linear,5,split,77,7,10.473684210526317,784,0.0,0.44140625,0.44140625,DKW Minimax,True,0.62109375,0.6204915516145244,0.6104417670682731,0.3515625,0.40625,0.5187147222136735,0.614633182624102,0.0479762381190595,0.2198901950975488,True,True,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,Baseline,True,0.5625,0.3630081298590294,0.2328767123287671,0.0078125,0.8671875,,,,,,,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,Threshold,True,0.58984375,0.4313179294325706,0.3137254901960784,0.0078125,0.8125,,,,,,,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,SMOTE,True,0.625,0.5270398429850915,0.4352941176470588,0.0390625,0.7109375,,,,,,,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,Balanced Weights,True,0.63671875,0.5432918328348034,0.4561403508771929,0.03125,0.6953125,,,,,,,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,Slacks Deltas,True,0.62890625,0.5291779444336281,0.4378698224852071,0.03125,0.7109375,,,,,,,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,Min Deltas,True,0.6015625,0.470374788234074,0.3625,0.0234375,0.7734375,,,,,,,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,F Deltas,True,0.6015625,0.470374788234074,0.3625,0.0234375,0.7734375,,,,,,,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,CP Sum,True,0.58984375,0.4313179294325706,0.3137254901960784,0.0078125,0.8125,0.0518586492890313,0.27047840678915,0.0049977488744372,0.0499752376188094,True,False,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,CP Minimax,True,0.6484375,0.5804429881564597,0.5054945054945055,0.0625,0.640625,0.0841671906287807,0.27047840678915,0.0059972486243121,0.0499752376188094,True,False,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,DKW Sum,True,0.58984375,0.4313179294325706,0.3137254901960784,0.0078125,0.8125,0.1040094148225214,0.2701405625116251,0.0134934967483741,0.0624689844922461,True,False,,
BreastMNIST,Linear,6,naive,218,19,10.473684210526317,784,0.0,0.4375,0.4375,DKW Minimax,True,0.64453125,0.5780194160341848,0.5027322404371585,0.0703125,0.640625,0.1190847917069435,0.2701405625116251,0.0134934967483741,0.0624689844922461,True,False,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,Baseline,True,0.59375,0.4402120183431502,0.3246753246753247,0.0078125,0.8046875,,,,,,,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,Threshold,True,0.6171875,0.5072713462733727,0.4096385542168674,0.03125,0.734375,,,,,,,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,SMOTE,True,0.6328125,0.554632479665589,0.4719101123595505,0.0625,0.671875,,,,,,,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,Balanced Weights,True,0.62109375,0.534457230515221,0.4457142857142857,0.0625,0.6953125,,,,,,,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,Slacks Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,Min Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,F Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,CP Sum,True,0.61328125,0.4941058844013092,0.3926380368098159,0.0234375,0.75,0.1945404444117162,0.8100078389479174,0.0174914957478739,0.223388444222111,True,True,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,CP Minimax,True,0.6484375,0.6480137922914913,0.64,0.328125,0.375,0.6269543932408026,0.5982295199197476,0.0414794897448724,0.1544229614807404,True,True,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,DKW Sum,True,0.61328125,0.4941058844013092,0.3926380368098159,0.0234375,0.75,0.2034900322083604,0.7200680280718739,0.0269867433716858,0.304347923961981,True,False,,
BreastMNIST,Linear,6,split,77,7,10.473684210526317,784,0.0,0.40625,0.40625,DKW Minimax,True,0.6484375,0.647684050217581,0.6370967741935484,0.3203125,0.3828125,0.5458087082127544,0.500753660407973,0.0509747373686843,0.1664169584792396,True,True,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,Baseline,True,0.5703125,0.4080489017875186,0.2857142857142857,0.03125,0.828125,,,,,,,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,Threshold,True,0.62109375,0.5198688987379414,0.4260355029585799,0.0390625,0.71875,,,,,,,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,SMOTE,True,0.62109375,0.5297543283801465,0.4393063583815029,0.0546875,0.703125,,,,,,,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,Balanced Weights,True,0.63671875,0.5569386537694255,0.4745762711864407,0.0546875,0.671875,,,,,,,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,Slacks Deltas,True,0.62890625,0.5341145198480378,0.4444444444444444,0.0390625,0.703125,,,,,,,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,Min Deltas,True,0.6171875,0.5125976469476329,0.4166666666666667,0.0390625,0.7265625,,,,,,,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,F Deltas,True,0.6171875,0.5125976469476329,0.4166666666666667,0.0390625,0.7265625,,,,,,,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,CP Sum,True,0.62109375,0.5198688987379414,0.4260355029585799,0.0390625,0.71875,0.0518586492890313,0.27047840678915,0.0049977488744372,0.0499752376188094,True,False,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,CP Minimax,True,0.6484375,0.6015117673412549,0.5360824742268041,0.109375,0.59375,0.1015194101934362,0.27047840678915,0.0064969984992496,0.0499752376188094,False,False,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,DKW Sum,True,0.62109375,0.5198688987379414,0.4260355029585799,0.0390625,0.71875,0.1040094148225214,0.2701405625116251,0.0134934967483741,0.0624689844922461,True,False,,
BreastMNIST,Linear,7,naive,218,19,10.473684210526317,784,0.0263157894736842,0.4296875,0.4033717105263158,DKW Minimax,True,0.64453125,0.6019175088830694,0.5380710659898477,0.125,0.5859375,0.1337199772125163,0.2701405625116251,0.0139932466233116,0.0624689844922461,True,False,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,Baseline,True,0.51953125,0.2470529422006546,0.1151079136690647,0.0234375,0.9375,,,,,,,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,Threshold,True,0.5546875,0.3690941190943037,0.24,0.03125,0.859375,,,,,,,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,SMOTE,True,0.5703125,0.4296875,0.3125,0.0546875,0.8046875,,,,,,,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,Balanced Weights,True,0.56640625,0.427908248050911,0.3105590062111801,0.0625,0.8046875,,,,,,,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,Slacks Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,Min Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,F Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,CP Sum,True,0.58984375,0.4875150238069592,0.3859649122807017,0.078125,0.7421875,0.2162751592990575,0.8100078389479174,0.0184909954977488,0.223388444222111,True,True,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,CP Minimax,True,0.60546875,0.5879652413195868,0.6552901023890785,0.5390625,0.25,0.7512875776478123,0.5982295199197476,0.0534734867433716,0.1544229614807404,True,True,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,DKW Sum,True,0.6328125,0.5938013958018707,0.53,0.1484375,0.5859375,0.3000253912867799,0.614633182624102,0.031484492246123,0.2198901950975488,True,True,,
BreastMNIST,Linear,7,split,77,7,10.473684210526317,784,0.0416666666666666,0.48046875,0.4388020833333333,DKW Minimax,True,0.6171875,0.6140147882227674,0.5916666666666667,0.3203125,0.4453125,0.4644938006697088,0.614633182624102,0.0424789894947473,0.2198901950975488,True,True,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,Baseline,True,0.56640625,0.3822540569601584,0.2550335570469799,0.015625,0.8515625,,,,,,,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,Threshold,True,0.578125,0.426193178030808,0.3076923076923077,0.03125,0.8125,,,,,,,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,SMOTE,True,0.6015625,0.4990224819584785,0.4,0.0625,0.734375,,,,,,,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,Balanced Weights,True,0.609375,0.5231459075869752,0.4318181818181818,0.078125,0.703125,,,,,,,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,Slacks Deltas,True,0.58984375,0.4646960111863453,0.3558282208588957,0.046875,0.7734375,,,,,,,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,Min Deltas,True,0.625,0.5541370508220417,0.4725274725274725,0.0859375,0.6640625,,,,,,,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,F Deltas,True,0.625,0.5541370508220417,0.4725274725274725,0.0859375,0.6640625,,,,,,,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,CP Sum,True,0.578125,0.426193178030808,0.3076923076923077,0.03125,0.8125,0.0518586492890313,0.27047840678915,0.0049977488744372,0.0499752376188094,True,False,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,CP Minimax,True,0.63671875,0.5935443722882056,0.5279187817258884,0.1328125,0.59375,0.0841671906287807,0.27047840678915,0.0059972486243121,0.0499752376188094,False,False,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,DKW Sum,True,0.578125,0.426193178030808,0.3076923076923077,0.03125,0.8125,0.1040094148225214,0.2701405625116251,0.0134934967483741,0.0624689844922461,True,False,,
BreastMNIST,Linear,8,naive,218,19,10.473684210526317,784,0.0526315789473684,0.43359375,0.3809621710526316,DKW Minimax,True,0.63671875,0.5965190365256585,0.5326633165829145,0.140625,0.5859375,0.1241099173350842,0.2701405625116251,0.0134934967483741,0.0624689844922461,False,False,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,Baseline,True,0.515625,0.2148082357010549,0.088235294117647,0.015625,0.953125,,,,,,,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,Threshold,True,0.52734375,0.3001464486296647,0.1655172413793103,0.0390625,0.90625,,,,,,,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,SMOTE,True,0.546875,0.3745928779605266,0.2467532467532467,0.0546875,0.8515625,,,,,,,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,Balanced Weights,True,0.5390625,0.3630921887069454,0.2337662337662337,0.0625,0.859375,,,,,,,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,Slacks Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,Min Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,F Deltas,False,,,,,,,,,,,,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,CP Sum,True,0.51171875,0.1960921937189239,0.074074074074074,0.015625,0.9609375,0.1147486995355999,0.9906857671027318,0.0139932466233116,0.5072463731865933,True,True,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,CP Minimax,True,0.609375,0.5846339666834284,0.6666666666666666,0.5625,0.21875,0.7512875776478123,0.7143884195272154,0.0534734867433716,0.1859072036018009,True,True,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,DKW Sum,True,0.52734375,0.3001464486296647,0.1655172413793103,0.0390625,0.90625,0.1757555144538937,0.8901148829971202,0.0259872436218109,0.648675587793897,True,False,,
BreastMNIST,Linear,8,split,77,7,10.473684210526317,784,0.0416666666666666,0.484375,0.4427083333333333,DKW Minimax,True,0.609375,0.5846339666834284,0.6666666666666666,0.5625,0.21875,0.7047759167719782,0.614633182624102,0.0829587293646823,0.2198901950975488,True,True,,
BreastMNIST,Linear,9,naive,218,19,10.473684210526317,784,0.0263157894736842,0.3984375,0.3721217105263158,Baseline,True,0.6015625,0.4881406047441659,0.3855421686746988,0.046875,0.75,,,,,,,,
BreastMNIST,Linear,9,naive,218,19,10.473684210526317,784,0.0263157894736842,0.3984375,0.3721217105263158,Threshold,True,0.640625,0.5635298731822032,0.4831460674157303,0.0546875,0.6640625,,,,,,,,
BreastMNIST,Linear,9,naive,218,19,10.473684210526317,784,0.0263157894736842,0.3984375,0.3721217105263158,SMOTE,True,0.6328125,0.5629338604578694,0.4835164835164835,0.078125,0.65625,,,,,,,,
BreastMNIST,Linear,9,naive,218,19,10.473684210526317,784,0.0263157894736842,0.3984375,0.3721217105263158,Balanced Weights,True,0.640625,0.5793378325457004,0.5053763440860215,0.0859375,0.6328125,,,,,,,,
BreastMNIST,Linear,9,naive,218,19,10.473684210526317,784,0.0263157894736842,0.3984375,0.3721217105263158,Slacks Deltas,True,0.60546875,0.484375,0.3803680981595092,0.03125,0.7578125,,,,,,,,
BreastMNIST,Linear,9,naive,218,19,10.473684210526317,784,0.0263157894736842,0.3984375,0.3721217105263158,Min Deltas,True,0.61328125,0.515625,0.4210526315789473,0.0546875,0.71875,,,,,,,,
BreastMNIST,Linear,9,naive,218,19,10.473684210526317,784,0.0263157894736842,0.3984375,0.3721217105263158,F Deltas,True,0.61328125,0.515625,0.4210526315789473,0.0546875,0.71875,,,,,,,,
BreastMNIST,Linear,9,naive,218,19,10.473684210526317,784,0.0263157894736842,0.3984375,0.3721217105263158,CP Sum,True,0.640625,0.5635298731822032,0.4831460674157303,0.0546875,0.6640625,0.0518586492890313,0.27047840678915,0.0049977488744372,0.0499752376188094,False,False,,
BreastMNIST,Linear,9,naive,218,19,10.473684210526317,784,0.0263157894736842,0.3984375,0.3721217105263158,CP Minimax,True,0.625,0.5910712599805543,0.5294117647058824,0.171875,0.578125,0.1015194101934362,0.27047840678915,0.0064969984992496,0.0499752376188094,False,False,,
